Cell ID,Well ,Strain,Cell Mean Intensity GFP,Cell Total Intensity GFP,Cell Area,Pex Mean Intensity GFP,Pex Total Intensity GFP,Pex Area
1749,16,MutD,7673.2197,11425424.0,1489,20301.867,304528.0,15.0
1755,16,MutD,9966.1523,3537984.0,355,14856.5586,242544.0,16.5
1763,16,MutD,8646.542,8352559.5,966,25069.838,927584.0,37.0
1765,16,MutD,9291.0605,7795200.0,839,13726.223,247072.0,18.0
1768,16,MutD,10512.444,1892240.0,180,15896.571,445104.0,28.0
1773,16,MutD,6648.543,12638880.0,1901,29240.615,380128.0,13.0
1778,16,MutD,7559.6089,10364224.0,1371,9336.9897,181584.0,19.5
1779,16,MutD,3621.5461,3813488.0,1053,22691.691,294992.0,13.0
1784,16,MutD,5344.21,4889952.0,915,11274.0,270576.0,24.0
1792,16,MutD,9292.1211,15369168.0,1654,9419.333,678192.0,72.0
1798,16,MutD,9037.5508,12282032.0,1359,20457.777,368240.0,18.0
1805,16,MutD,12659.643,10899952.0,861,8622.8574,120720.0,14.0
1810,16,MutD,4198.7192,4878912.0,1162,15248.0,167728.0,11.0
1822,16,MutD,10276.149,12680768.0,1234,22020.0,264240.0,12.0
1834,16,MutD,11041.762,20857888.0,1889,13723.8475,319239.985,21.5
1838,16,MutD,11229.877,10578544.0,942,16534.262,380288.03,23.0
1847,16,MutD,14793.204,10414416.0,704,31941.715,447184.0,14.0
1853,16,MutD,12946.539,8402304.0,649,23307.295,396224.0,17.0
1862,16,MutD,10055.271,15465008.0,1538,22187.131,510304.0,23.0
1863,16,MutD,8282.7578,8696896.0,1050,13828.0,442496.0,32.0
1870,16,MutD,10412.796,7486800.5,719,14887.59,952448.0,85.0
1872,16,MutD,11508.991,7526880.5,654,20354.088,936288.06,46.0
1876,16,MutD,4258.8423,4267360.0,1002,14472.0,231552.0,16.0
1884,16,MutD,12333.72,5365168.0,435,23773.715,332832.0,14.0
1885,16,MutD,7837.8384,7367568.0,940,16753.824,1909936.0,114.0
1891,16,MutD,10141.552,11399104.0,1124,18900.801,189008.0,10.0
1895,16,MutD,12434.7,5011184.0,403,28586.714,519856.0,18.5
1908,16,MutD,7244.2085,7642640.0,1055,14062.77,182816.0,13.0
1915,16,MutD,10818.816,4057056.2,375,21732.363,239056.0,11.0
1919,16,MutD,10705.745,12857600.0,1201,32930.164,1218416.1,37.0
1925,16,MutD,9790.709,11043920.0,1128,23154.666,416784.0,18.0
1939,16,MutD,7012.7856,3141728.0,448,10481.454,115295.99,11.0
1943,16,MutD,11585.469,10855584.0,937,15621.714,218704.0,14.0
1947,16,MutD,9916.7686,5007968.0,505,9534.4004,95344.0,10.0
1948,16,MutD,9795.1348,3849488.0,393,19028.445,685024.0,36.0
1955,16,MutD,7972.603,15602384.0,1957,16296.728,179264.0,11.0
1961,16,MutD,7919.2397,10833520.0,1368,16580.801,663232.0,40.0
1964,16,MutD,9510.4775,12496767.0,1314,30261.564,696016.0,23.0
1970,16,MutD,10013.82,4115680.2,411,25075.199,250752.0,10.0
1974,16,MutD,11809.151,7546047.5,639,26323.691,684416.0,26.0
1980,16,MutD,7809.1753,6590944.0,844,13091.2,523648.0,40.0
1989,16,MutD,7007.0361,4071088.0,581,11474.0,275376.0,24.0
1996,16,MutD,9526.9238,12042032.0,1264,19256.8205,547792.0,29.5
1997,16,MutD,10473.789,12222912.0,1167,27437.092,301808.0,11.0
2001,16,MutD,11572.265,7163232.0,619,17986.0,719440.0,40.0
2002,16,MutD,7916.2065,4440992.0,561,9824.131099999999,328168.0,33.5
2008,16,MutD,9975.4512,7561392.0,758,15502.546,170528.0,11.0
2009,16,MutD,10954.137,8160832.0,745,30554.666,366656.0,12.0
2019,16,MutD,6900.5747,4899408.0,710,9101.7139,127423.99,14.0
2021,16,MutD,13321.891,9978096.0,749,30508.801,305088.0,10.0
2022,16,MutD,12607.176,4160368.0,330,21758.666,522208.0,24.0
2028,16,MutD,8800.8867,4444448.0,505,17494.334,839728.0,48.0
2030,16,MutD,7991.5259,15647408.0,1958,15326.546,168592.0,11.0
2033,16,MutD,12917.763,7853999.5,608,9725.2002,389008.0,40.0
2042,16,MutD,5369.5127,3350576.0,624,11617.454,127791.99,11.0
2043,16,MutD,8994.0371,2896080.0,322,9596.7708,192696.0,18.0
2044,16,MutD,10116.486,16560688.0,1637,23601.883,401232.0,17.0
2046,16,MutD,10332.179,19207520.0,1859,24326.518,656816.0,27.0
2051,16,MutD,9803.7461,10362560.0,1057,20628.645,639488.0,31.0
2064,16,MutD,4208.8257,3914208.0,930,11404.0,136848.0,12.0
2070,16,MutD,11561.503,6462880.0,559,33691.199,336912.0,10.0
2073,16,MutD,11823.421,4244608.0,359,28096.801,561936.0,20.0
2075,16,MutD,9121.4873,6968816.5,764,11451.88,355130.6666666667,30.333333333333332
2079,16,MutD,11855.574,11144240.0,940,36654.0,879696.0,24.0
2081,16,MutD,10346.762,11567680.0,1118,28141.334,337696.0,12.0
2084,16,MutD,11444.416,9578976.0,837,23137.957499999997,553552.03,20.5
2085,16,MutD,6162.5029,5318240.0,863,13250.759,384272.0,29.0
2088,16,MutD,12164.421,8673232.0,713,10350.737000000001,462992.0,43.0
2089,16,MutD,10760.294,6434656.0,598,16395.013,197512.0,12.5
2101,16,MutD,5757.4731,7035632.0,1222,10157.474,192992.0,19.0
2102,16,MutD,12810.54,12387792.0,967,8517.333,102208.0,12.0
2106,16,MutD,9359.8916,11035312.0,1179,16476.801,164768.0,10.0
2112,16,MutD,12172.418,9677072.0,795,29213.334,350560.0,12.0
2121,16,MutD,9051.7676,10300912.0,1138,12794.13345,175256.0,12.5
2123,16,MutD,3232.0435,2382016.0,737,15994.667,191936.0,12.0
2127,16,MutD,8752.6094,15632160.0,1786,14467.275666666668,445834.6666666667,29.666666666666668
2129,16,MutD,7837.9741,6623088.0,845,21198.609,487568.0,23.0
2133,16,MutD,8204.332,9303713.0,1134,12595.2,125952.0,10.0
2136,16,MutD,13544.314,7584816.0,560,24952.533,374288.0,15.0
2142,16,MutD,6937.4775,7062352.0,1018,31994.182,351936.0,11.0
2153,16,MutD,9621.0967,10207984.0,1061,22669.576,396744.0,17.0
2167,16,MutD,7592.0176,10226448.0,1347,20694.0,331104.0,16.0
2176,16,MutD,15795.13,8608346.0,545,45026.777,1215723.0,27.0
2181,16,MutD,9156.4863,2710320.0,296,9028.4443,162512.0,18.0
2193,16,MutD,10000.75,10240768.0,1024,26833.455,295168.0,11.0
2197,16,MutD,11321.315,7641888.0,675,9575.2725,105328.0,11.0
2201,16,MutD,10990.16,5637952.0,513,20876.953,438416.0,21.0
2202,16,MutD,12768.459,10687200.0,837,13877.053,527328.0,38.0
2203,16,MutD,11757.482,7195579.0,612,37372.344,1195915.0,32.0
2205,16,MutD,10546.102,3933696.0,373,21418.666,449792.0,21.0
2209,16,MutD,10012.073,7098560.0,709,8501.7598,212544.0,25.0
2221,16,MutD,6131.4829,8676048.0,1415,12767.4665,172088.0,13.5
2222,16,MutD,13202.799,7169120.0,543,22890.956000000002,915424.0,38.666666666666664
2229,16,MutD,8676.2324,9708704.0,1119,19331.766,328640.0,17.0
2230,16,MutD,9974.0576,12118480.0,1215,13408.97,442496.0,33.0
2233,16,MutD,6240.8262,4349856.0,697,5359.56055,105200.0,20.0
2234,16,MutD,7364.2104,4337520.0,589,11726.77,304896.0,26.0
2241,16,MutD,5494.0557,3367856.0,613,6897.231,89664.0,13.0
2244,16,MutD,10446.706,7103760.0,680,20318.8305,241232.0,11.5
2258,16,MutD,11265.381,11614608.0,1031,19264.0,250432.0,13.0
2259,16,MutD,8630.1787,9967856.0,1155,15769.846,205008.0,13.0
2260,16,MutD,10359.597,9665504.0,933,15195.2,151952.0,10.0
2269,16,MutD,7078.061,8352112.0,1180,14258.286,199616.0,14.0
2272,16,MutD,9473.2217,7569104.0,799,10263.529,174480.0,17.0
2274,16,MutD,5693.0288,3586608.2,630,7068.3872,219120.0,31.0
2276,16,MutD,9397.2471,7564784.0,805,28520.0,342240.0,12.0
2280,16,MutD,6971.1382,12457424.0,1787,21643.076,281360.0,13.0
2283,16,MutD,8711.752,7587936.0,871,8243.5557,148384.0,18.0
2292,16,MutD,9817.2002,12173328.0,1240,13299.692,172896.0,13.0
2294,16,MutD,10307.315,6019472.0,584,11592.941,394160.0,34.0
2299,16,MutD,10731.993,12084224.0,1126,21308.0,255696.0,12.0
2314,16,MutD,8459.6553,9813200.0,1160,16837.143,471440.0,28.0
2315,16,MutD,10479.732,5009312.0,478,9617.333,346224.0,36.0
2318,16,MutD,9454.4336,4538128.0,480,8908.0,106896.0,12.0
2325,16,MutD,8008.063,11187264.0,1397,8135.2002,162704.0,20.0
2336,16,MutD,9010.5176,11794768.0,1309,18368.0,202048.0,11.0
2347,16,MutD,10334.556,4464528.0,432,21181.176,360080.0,17.0
2348,16,MutD,10959.716,4318128.0,394,14507.733,217616.0,15.0
2350,16,MutD,9238.0537,7251872.0,785,12463.671999999999,1015848.0,82.0
2354,16,MutD,5825.8584,2959536.0,508,6493.8667,194816.0,30.0
2357,16,MutD,12388.983,9626240.0,777,15471.329000000002,181664.0,12.0
2360,16,MutD,9632.7783,14449167.0,1500,11413.053,216848.0,19.0
2379,16,MutD,10572.174,5835840.0,552,13517.904999999999,336832.0,27.0
2394,16,MutD,9744.085,5515152.0,566,23515.0,376240.0,16.0
2396,16,MutD,9680.4375,6727904.0,695,23499.783499999998,540944.0,27.5
2407,16,MutD,9721.0859,4724448.0,486,11322.478333333333,184517.33333333334,16.333333333333332
2413,16,MutD,7097.8726,11157856.0,1572,15408.0,215712.0,14.0
2414,16,MutD,6708.4009,2609568.0,389,8941.0908,98352.0,11.0
2425,16,MutD,8365.0547,9770384.0,1168,18665.143,261312.0,14.0
2430,16,MutD,8230.7402,8675200.0,1054,18550.4,185504.0,10.0
2431,16,MutD,12182.144,5932704.0,487,36392.891,655072.0,18.0
2446,16,MutD,8312.5713,13732368.0,1652,12292.148,331888.0,27.0
2457,16,MutD,7164.0322,4448864.0,621,9578.0742,258608.0,27.0
2459,16,MutD,7264.9302,8746976.0,1204,10036.267,150544.0,15.0
2468,16,MutD,8524.5586,12880608.0,1511,13533.091,148864.0,11.0
2469,16,MutD,11141.656,6996960.0,628,19633.768,483568.0,25.5
2477,16,MutD,6044.8564,10276256.0,1700,11608.471,197344.0,17.0
2478,16,MutD,8663.4033,8594096.0,992,23824.0,547952.0,23.0
2502,16,MutD,6424.3784,8146112.0,1268,8425.5996,84256.0,10.0
2503,16,MutD,5052.6562,5173920.0,1024,10624.0,148736.0,14.0
2521,16,MutD,8484.5166,4208320.0,496,7797.8999,95784.0,13.0
2526,16,MutD,7167.7627,13038160.0,1819,19100.0,840400.0,44.0
2541,16,MutD,7768.4668,13183088.0,1697,8939.6367,98336.0,11.0
2543,16,MutD,8111.3965,13765040.0,1697,12395.2,123952.0,10.0
2572,16,MutD,7132.02,4300608.0,603,14775.143,827408.0,56.0
2579,25,MutS,7455.1753,13307488.0,1785,24273.715,679664.0,28.0
2580,25,MutS,7139.4854,10487904.0,1469,21690.61966666667,569888.0,25.333333333333332
2582,25,MutS,9524.1025,12200375.0,1281,21295.202683333333,533761.8333333334,24.0
2583,25,MutS,7495.8394,4482512.0,598,7331.6362,161296.0,22.0
2585,25,MutS,9934.1045,5533296.0,557,20777.143,290880.0,14.0
2589,25,MutS,10887.846,3952288.0,363,35966.398,359664.0,10.0
2590,25,MutS,9608.9678,15066861.0,1568,27323.84375,948415.25,31.25
2591,25,MutS,7998.7187,4695248.0,587,20179.199,201792.0,10.0
2592,25,MutS,8666.3877,6881112.0,794,23508.230499999998,1003308.0,39.0
2593,25,MutS,16795.975,2603376.0,155,21479.637,1890208.0,88.0
2596,25,MutS,8075.4136,9916608.0,1228,37974.152,493663.97,13.0
2597,25,MutS,8607.71,8091247.5,940,22038.4392,609831.5,42.0
2599,25,MutS,10611.55,10187088.0,960,21041.355125000002,886967.995,41.75
2600,25,MutS,9205.2441,7134064.0,775,22662.154,294608.0,13.0
2602,25,MutS,9154.3799,10033200.0,1096,17176.1835,372472.0,21.0
2603,25,MutS,11960.154,5585392.0,467,32489.143,454848.0,14.0
2610,25,MutS,10187.875,5888592.0,578,24473.697,807632.0,33.0
2611,25,MutS,8073.3359,3915568.0,485,8380.0,201120.0,24.0
2613,25,MutS,7443.7705,7272564.0,977,46173.246,2077796.1,45.0
2616,25,MutS,8541.8652,8012269.5,938,29635.873,3289582.0,111.0
2617,25,MutS,8248.0498,7744919.0,939,40947.5,1392215.0,34.0
2618,25,MutS,9153.2637,15734460.0,1719,19053.998900000002,1531529.3333333333,89.0
2620,25,MutS,9782.501,10183584.0,1041,31249.279,781232.0,25.0
2623,25,MutS,7877.8335,3781360.0,480,20642.5265,411792.0,20.0
2625,25,MutS,5427.7612,4640736.0,855,18974.545,208720.0,11.0
2626,25,MutS,7948.9419,10230288.0,1287,31625.756,1296656.0,41.0
2627,25,MutS,7431.3682,6116016.0,823,13930.667,208960.0,15.0
2628,25,MutS,8925.1338,12164957.0,1363,19542.7647,1081535.0,38.0
2631,25,MutS,7299.1187,8050928.0,1103,18713.6623,253000.0,12.5
2635,25,MutS,8322.3877,6458173.0,776,35164.984,2461549.0,70.0
2636,25,MutS,13084.942,5940564.0,454,31955.5,1820610.0,56.0
2640,25,MutS,9540.5225,10389629.0,1089,25061.529933333335,796932.3333333334,43.0
2641,25,MutS,6572.1953,8070656.0,1228,10400.836666666668,323888.0,35.666666666666664
2642,25,MutS,7469.3784,14087248.0,1886,16044.556266666666,1739573.3333333333,218.33333333333334
2643,25,MutS,9271.5391,4348352.0,469,9463.9551,1694048.0,179.0
2644,25,MutS,9113.2568,9167936.0,1006,14081.466,1844672.0,131.0
2645,25,MutS,7836.1982,7750000.0,989,35175.465,527632.0,15.0
2647,25,MutS,8383.7314,8576557.0,1023,25643.64525,612446.5,26.5
2648,25,MutS,8431.5801,7394495.5,877,37099.734,556496.0,15.0
2650,25,MutS,10189.2,7163007.5,703,17880.02335,335960.0,18.5
2651,25,MutS,7072.0933,8500656.0,1202,22730.0185,450775.99,19.0
2652,25,MutS,8650.7266,6773519.0,783,18296.8146,633167.6666666666,43.0
2653,25,MutS,9359.9375,7160352.0,765,13226.457999999999,913904.0,90.5
2654,25,MutS,7296.5601,9383376.0,1286,7014.1104,1395808.0,199.0
2656,25,MutS,8645.8887,10651735.0,1232,18768.32195,1903259.5,136.5
2658,25,MutS,6378.6665,2851264.0,447,5835.8442,449360.0,77.0
2659,25,MutS,8055.9712,13453472.0,1670,16216.151600000001,699604.0,67.25
2660,25,MutS,8461.2461,10813473.0,1278,28535.7315,582584.01,19.0
2662,25,MutS,6058.646,10990384.0,1814,13341.840733333333,840538.6666666666,115.33333333333333
2663,25,MutS,7309.7261,9977776.0,1365,6498.5,186136.0,29.0
2667,25,MutS,8489.6396,15120048.0,1781,15562.335866666666,350965.3333333333,31.0
2669,25,MutS,9797.2412,4545920.0,464,20258.525,769823.94,38.0
2670,25,MutS,5750.2085,5186688.0,902,20232.889,546288.0,27.0
2671,25,MutS,7542.7236,13403420.0,1777,19134.5173,757576.0,51.0
2674,25,MutS,9064.96,4759104.0,525,13893.538,1444928.0,104.0
2675,25,MutS,10575.824,5901310.0,558,28444.848,2616926.0,92.0
2677,25,MutS,11343.078,7679264.0,677,31692.309,412000.0,13.0
2678,25,MutS,12960.66,7245009.0,559,34160.0315,1621273.5,52.0
2679,25,MutS,5696.1294,6345488.0,1114,20861.092,229472.02,11.0
2680,25,MutS,12507.372,7566960.0,605,39260.0,628160.0,16.0
2682,25,MutS,6067.3735,4144016.0,683,8140.0,130240.0,16.0
2684,25,MutS,11112.705,7312160.0,658,12816.0,166608.0,13.0
2685,25,MutS,7213.5532,11368560.0,1576,31368.6985,906440.0,29.0
2686,25,MutS,5809.4058,4694000.0,808,14038.4,210576.0,15.0
2687,25,MutS,10135.348,8452880.0,834,25024.0,725696.0,29.0
2690,25,MutS,9701.7676,9032346.0,931,30887.2615,1134301.0,43.0
2692,25,MutS,11478.134,4970032.0,433,19482.666,876720.0,45.0
2693,25,MutS,7356.6162,7687664.0,1045,18374.0,881952.0,48.0
2694,25,MutS,8804.7451,7510447.5,853,35175.383,457279.97,13.0
2697,25,MutS,7066.6792,12175888.0,1723,11509.634,871914.6666666666,116.33333333333333
2699,25,MutS,7299.8647,13387952.0,1834,16787.245566666665,1066314.6666666667,128.0
2702,25,MutS,6455.2065,8656432.0,1341,22318.592999999997,522405.3333333333,22.333333333333332
2703,25,MutS,9015.9824,12144528.0,1347,39890.527,1515840.0,38.0
2710,25,MutS,8211.6387,15741711.0,1917,20795.4845,698776.0,33.5
2711,25,MutS,9229.6025,3571856.2,387,28767.0,460272.0,16.0
2713,25,MutS,9216.0977,4543536.0,493,16751.0265,460128.015,27.5
2715,25,MutS,8798.7441,10426512.0,1185,7776.924800000001,335272.0,43.5
2716,25,MutS,10402.818,13762929.0,1323,30785.992,4463969.0,145.0
2720,25,MutS,9682.6367,8520720.0,880,12206.463,2160544.0,177.0
2722,25,MutS,10097.108,5391856.0,534,27410.0,423792.0,15.0
2724,25,MutS,4941.7676,2124960.0,430,8670.2705,641600.0,74.0
2726,25,MutS,13261.137,3500940.0,264,40536.973,1499868.0,37.0
2727,25,MutS,11477.288,4062960.0,354,11812.406,2445168.0,207.0
2731,25,MutS,6098.1758,5695696.0,934,18273.9465,664088.0,36.0
2733,25,MutS,6251.2612,8526720.0,1364,5328.6152,138544.0,26.0
2734,25,MutS,8066.8701,8994560.0,1115,18364.73935,1137448.0,127.5
2736,25,MutS,9811.6201,10321824.0,1052,19207.316199999997,1343952.0133333334,101.33333333333333
2737,25,MutS,10223.501,3608895.8,353,26469.5245,693704.0,26.0
2739,25,MutS,8768.8643,7444766.0,849,9939.3936,328000.0,33.0
2740,25,MutS,9296.3574,7083824.5,762,22273.828,779584.0,35.0
2741,25,MutS,8240.0254,10365952.0,1258,22012.774666666664,683861.3333333334,34.333333333333336
2743,25,MutS,10678.166,5403152.0,506,9314.7822,428479.97,46.0
2745,25,MutS,6843.4155,7069248.0,1033,22542.172,788976.0,35.0
2747,25,MutS,9304.126,10039152.0,1079,44936.0,1078464.0,24.0
2750,25,MutS,7595.4429,9813312.0,1292,12007.305933333335,531541.3333333334,62.333333333333336
2752,25,MutS,9071.7998,7974112.0,879,18405.791,3000144.0,163.0
2755,25,MutS,8026.0752,12376208.0,1542,19122.79725,256608.005,13.75
2756,25,MutS,8844.6387,8588144.0,971,32034.881,1601744.0,50.0
2758,25,MutS,9636.748,2756110.0,286,30192.0,301920.0,10.0
2759,25,MutS,9267.9687,9490400.0,1024,28126.08,703152.0,25.0
2760,25,MutS,9186.8018,3619600.0,394,22111.135,818112.0,37.0
2761,25,MutS,10500.751,7004001.0,667,8263.1113,148736.0,18.0
2762,25,MutS,7641.6445,6579456.0,861,14945.364150000001,286512.0,18.5
2763,25,MutS,16535.951,2662288.2,161,26057.666,1250768.0,48.0
2765,25,MutS,9359.3594,7478128.0,799,14385.4285,344424.0,20.0
2766,25,MutS,8592.7959,8635760.0,1005,9350.85245,670992.0,56.5
2767,25,MutS,7756.957,9060126.0,1168,11746.40595,223656.0,23.0
2768,25,MutS,8493.4199,5741552.0,676,33968.0,441584.0,13.0
2769,25,MutS,10510.828,2869456.0,273,22410.666,605088.0,27.0
2770,25,MutS,10170.267,9153240.0,900,16427.026533333334,1244274.6666666667,84.66666666666667
2771,25,MutS,8989.3906,16648351.0,1852,15444.154800000002,633433.1428571428,41.42857142857143
2772,25,MutS,6748.8174,4987376.0,739,31622.5,1011920.0,32.0
2775,25,MutS,7795.3003,11521454.0,1478,20648.43043333333,511572.6666666667,30.333333333333332
2776,25,MutS,4558.042,5214400.0,1144,10785.8462,125640.0,12.0
2777,25,MutS,10071.508,8178064.5,812,22849.976499999997,506888.0,21.0
2778,25,MutS,10572.537,8743488.0,827,21015.4775,1896232.0,114.0
2783,25,MutS,10243.928,5675136.0,554,23725.092,260976.02,11.0
2784,25,MutS,9347.5664,3682941.2,394,33043.867,1751325.0,53.0
2785,25,MutS,11463.074,9422647.0,822,13492.8995,2582539.5,157.0
2786,25,MutS,8558.0645,10047168.0,1174,15701.161049999999,342860.0,23.75
2787,25,MutS,5603.5039,4835824.0,863,12187.131,280304.0,23.0
2788,25,MutS,15995.736,5342576.0,334,25190.426,3073232.0,122.0
2790,25,MutS,8195.7354,11269136.0,1375,19241.91015,997256.0,74.5
2791,25,MutS,11370.787,10540720.0,927,21320.707000000002,1380024.0,76.5
2796,25,MutS,5442.9541,7222800.0,1327,10248.0,102480.0,10.0
2797,25,MutS,7234.9678,11076736.0,1531,29564.8,551048.0,18.5
2798,25,MutS,11955.132,11225869.0,939,24079.179666666663,1153028.3333333333,84.0
2799,25,MutS,8264.8486,12537775.0,1517,14763.1134,362432.0,23.0
2800,25,MutS,8665.8877,15832577.0,1827,12845.0542875,597192.025,54.125
2801,25,MutS,7554.8418,6210080.0,822,6282.1714,688824.0,111.0
2803,25,MutS,10681.521,5768021.0,540,37184.754,1822053.0,49.0
2804,25,MutS,4281.4604,3301006.0,771,35784.352,608334.0,17.0
2806,25,MutS,9873.4404,4057984.0,411,27784.686,972464.0,35.0
2810,25,MutS,8913.0625,9893499.0,1110,22963.2094,1893597.5,149.5
2811,25,MutS,6160.854,4731536.0,768,40584.0,811680.0,20.0
2813,25,MutS,10363.843,5544656.0,535,12603.92585,977064.0,63.0
2814,25,MutS,9790.5312,3093808.0,316,8365.0908,92016.0,11.0
2817,25,MutS,8789.9316,6733087.5,766,24505.517200000002,567416.0,43.0
2818,25,MutS,11107.244,7175279.5,646,10630.64,1562704.0,147.0
2820,25,MutS,8050.2158,9241648.0,1148,25983.0,415728.0,16.0
2822,25,MutS,7099.3721,11217008.0,1580,16222.7201,390880.0,22.5
2823,25,MutS,8201.3467,4141680.0,505,8292.6221,373168.0,45.0
2824,25,MutS,10133.174,7731611.5,763,11842.139,5471068.0,462.0
2825,25,MutS,6640.6865,1547280.0,233,11637.818,128016.0,11.0
2826,25,MutS,10667.584,4128355.0,387,43992.07,1847667.0,42.0
2828,25,MutS,15433.038,7623921.0,494,24398.99,2317904.0,95.0
2829,25,MutS,9449.6055,11821456.0,1251,12025.8612,356064.0,32.5
2830,25,MutS,11321.437,6679648.0,590,11614.312,2090576.1,180.0
2832,25,MutS,7271.7954,5686544.0,782,6262.6626,1985264.0,317.0
2833,25,MutS,8824.9141,13396220.0,1518,22680.078,1135880.0,55.0
2834,25,MutS,7300.627,10804928.0,1480,6439.7241,560256.0,87.0
2837,25,MutS,11519.016,7187866.0,624,14328.174299999999,853325.0,44.5
2838,25,MutS,7930.0547,4631152.0,584,34148.714,514824.0,15.0
2841,25,MutS,8716.3574,8001616.0,918,16146.2565,433144.0,28.5
2843,25,MutS,4498.9614,5007344.0,1113,34158.117,580688.0,17.0
2844,25,MutS,8050.4189,8573696.0,1065,6832.2622,1250304.0,183.0
2847,25,MutS,11779.989,4535296.0,385,25972.363,285696.0,11.0
2848,25,MutS,6062.0537,3837280.0,633,16671.0,266736.0,16.0
2849,25,MutS,9701.0898,14541934.0,1499,17245.086666666666,731700.6566666666,42.0
2851,25,MutS,9994.1416,7915360.0,792,20173.7506,1133344.0,51.5
2852,25,MutS,10470.482,4470896.0,427,33168.0,530688.0,16.0
2853,25,MutS,6285.3794,3494671.0,556,20673.23,268752.0,13.0
2854,25,MutS,4782.7241,2879200.0,602,7915.6362,87072.0,11.0
2855,25,MutS,11661.836,5259488.0,451,24036.801,1201840.0,50.0
2858,25,MutS,9030.0645,3097312.0,343,19587.479,450512.0,23.0
2859,25,MutS,3441.5034,2453792.0,713,20756.363,228320.0,11.0
2861,25,MutS,7422.4048,10346832.0,1394,28891.489,850848.0,30.5
2862,25,MutS,11587.02,6500318.0,561,31159.945,560879.0,18.0
2868,25,MutS,9435.418,3953440.2,419,22027.826,506640.0,23.0
2869,25,MutS,5418.7187,4448768.0,821,27454.4,549088.0,20.0
2870,25,MutS,8836.0059,6176368.0,699,11014.752,3106160.0,282.0
2873,25,MutS,9183.9414,2488848.0,271,9461.667,908320.0,96.0
2875,25,MutS,13498.142,5898688.0,437,22918.887,1810592.0,79.0
2876,25,MutS,7835.8921,7639995.0,975,27428.578,1356285.5,39.5
2879,25,MutS,8568.5332,6426400.0,750,20189.334,242272.0,12.0
2881,25,MutS,10182.727,15762861.0,1548,15057.069900000002,812060.812,59.0
2883,25,MutS,9339.6953,6631183.5,710,16927.867,188616.0,11.0
2884,25,MutS,8880.7119,10372672.0,1168,15533.2611,781459.75,60.0
2885,25,MutS,7248.3843,6639520.0,916,20257.2574,268056.0,12.0
2888,25,MutS,9911.915,11200464.0,1130,11006.167,1056592.0,96.0
2889,25,MutS,7734.5557,7324624.0,947,22936.0,229360.0,10.0
2890,25,MutS,6674.3037,7695472.0,1153,20700.279333333336,397376.0,19.333333333333332
2891,25,MutS,8184.7793,8233888.0,1006,13523.8064,478416.0,45.0
2893,25,MutS,6246.0571,6776972.0,1085,18955.999499999998,1349806.0,73.5
2895,25,MutS,8023.4419,9315216.0,1161,10799.13525,380312.0,42.5
2896,25,MutS,5262.6855,4483808.0,852,25881.412,439984.0,17.0
2898,25,MutS,4907.3071,4701200.0,958,23953.334,574880.0,24.0
2899,25,MutS,8997.2314,6136112.0,682,19296.0,192960.0,10.0
2902,25,MutS,12229.067,6701529.0,548,23904.959,3418409.2,143.0
2904,25,MutS,11043.752,4097232.0,371,24049.199,961968.0,40.0
2905,25,MutS,10380.267,4359712.0,420,13235.862,1151520.0,87.0
2907,25,MutS,7668.2056,6004205.0,783,40371.598,2301181.0,57.0
2908,25,MutS,10691.987,6939100.0,649,11393.729,421568.0,37.0
2909,25,MutS,8720.9932,4918640.0,564,9118.8574,255328.0,28.0
2910,25,MutS,6628.1626,6190704.0,934,24216.0,290592.0,12.0
2912,25,MutS,9389.8965,7643375.5,814,19021.1387,269480.0,13.0
2913,25,MutS,6840.9487,3057904.0,447,5924.7998,59248.0,10.0
2915,25,MutS,7334.9771,12447456.0,1697,11087.967724999999,559660.015,50.75
2916,25,MutS,8334.1514,9017552.0,1082,31015.771,1085552.0,35.0
2919,25,MutS,9214.5654,3390960.0,368,8176.9414,139008.0,17.0
2920,25,MutS,7747.9595,9894144.0,1277,15779.489849999998,864648.0,92.0
2921,25,MutS,5272.8437,7418891.0,1407,46230.473,878379.0,19.0
2925,25,MutS,14566.961,6394896.0,439,25089.752,661880.0,25.0
2927,25,MutS,8732.3535,15491195.0,1774,13256.276366666667,2101278.6666666665,160.33333333333334
2931,25,MutS,12552.588,6150768.0,490,20428.9285,312400.0,15.0
2932,25,MutS,12840.746,4507102.0,351,20259.613,2410894.0,119.0
2934,25,MutS,7633.228,9839231.0,1289,26618.505,957199.6666666666,39.0
2935,25,MutS,10878.642,6287855.0,578,16165.032000000001,1951743.5,118.5
2939,25,MutS,8868.5342,4913168.0,554,6951.2729,76464.0,11.0
2940,25,MutS,5862.5044,4484816.0,765,21393.23,278112.0,13.0
2941,25,MutS,8999.4463,4292736.0,477,10890.105,206912.0,19.0
2942,25,MutS,7815.792,11121872.0,1423,15991.064033333334,637866.6566666666,35.0
2943,25,MutS,6792.7017,2710288.0,399,29822.609,685920.0,23.0
2944,25,MutS,9043.6836,13475089.0,1490,12749.03035,723616.0,71.75
2948,25,MutS,7561.8906,6495664.0,859,22888.727,251776.0,11.0
2949,25,MutS,9412.7187,15192128.0,1614,23776.200333333338,1549013.3333333333,81.33333333333333
2950,25,MutS,9747.0,8109504.0,832,16365.3496,1405480.0,130.5
2953,25,MutS,8045.8726,10346992.0,1286,18766.9188,499544.0075,45.75
